step,objective,train_accuracy,test_loss,test_accuracy,grok_confirmed,joint_failure,elapsed_seconds
880,3.5450797440717e-05,1.0,,,False,False,52.65155658312142
890,1.4924835340934806e-05,1.0,,,False,False,53.200189207913354
900,6.980842499615392e-06,1.0,59.7810173034668,0.001789909385837342,False,False,53.81415016693063
910,3.998070042143809e-06,1.0,,,False,False,54.39337541698478
920,1.7930196918314323e-06,1.0,,,False,False,54.97693716711365
930,8.385840715163795e-07,1.0,,,False,False,55.58907683310099
940,3.860955359868967e-07,1.0,,,False,False,56.14864870812744
950,1.8797908296619426e-07,1.0,,,False,False,56.63862229208462
960,8.299751641516195e-08,1.0,,,False,False,57.2374560830649
970,4.296412470239375e-08,1.0,,,False,False,57.74103537504561
980,2.128804688084074e-08,1.0,,,False,False,58.30584379192442
990,1.0088287538678742e-08,1.0,,,False,False,58.83297104202211
1000,5.267190239521824e-09,1.0,124.78551483154297,0.0015661707126076742,False,False,59.373714457964525
1010,0.0019373708637431264,0.9992167101827676,,,False,False,60.020094375126064
1020,0.012276113033294678,0.9963446475195823,,,False,False,60.605988583061844
1030,0.008847883902490139,0.9981723237597911,,,False,False,61.24007000005804
1040,0.005814238451421261,0.9992167101827676,,,False,False,61.7853238331154
1050,0.0029987143352627754,0.9997389033942559,,,False,False,62.37880045804195
1060,0.0015715803019702435,1.0,,,False,False,62.9744664169848
1070,0.0008817181224003434,1.0,,,False,False,63.5270520420745
1080,0.00040927945519797504,1.0,,,False,False,64.15192045806907
1090,0.0003082362818531692,1.0,,,False,False,64.64673837507144
1100,0.00014658407599199563,1.0,66.20081329345703,0.0019017787224521758,False,False,65.2659827079624
1110,8.118273399304599e-05,1.0,,,False,False,65.89607208292
1120,4.3479994928929955e-05,1.0,,,False,False,66.57198729203083
1130,2.3302452973439358e-05,1.0,,,False,False,67.17186420806684
1140,0.00019022302876692265,1.0,,,False,False,67.72354787494987
1150,8.470869943266734e-05,1.0,,,False,False,68.38287420803681
1160,4.525957410805859e-05,1.0,,,False,False,68.88780491705984
1170,2.6288667868357152e-05,1.0,,,False,False,69.44861629209481
1180,1.0793961337185465e-05,1.0,,,False,False,69.96420762501657
1190,5.906087608309463e-06,1.0,,,False,False,70.6020024579484
1200,3.495697001199005e-06,1.0,68.6150131225586,0.0024611254055263453,False,False,71.183581457939
1210,1.6617610754110501e-06,1.0,,,False,False,71.69722120813094
1220,7.957207230901986e-07,1.0,,,False,False,72.21515758312307
1230,4.409391181070532e-07,1.0,,,False,False,72.88615029212087
1240,2.2017943024366105e-07,1.0,,,False,False,73.41914395801723
1250,1.0686339635412878e-07,1.0,,,False,False,73.98286945791915
1260,5.2039091258393455e-08,1.0,,,False,False,74.47383870813064
1270,2.627310280445272e-08,1.0,,,False,False,75.11744120810181
1280,1.359569257175508e-08,1.0,,,False,False,75.69410395808518
1290,6.7411942694661775e-09,1.0,,,False,False,76.31003037490882
1300,3.6105922696094694e-09,1.0,104.81282806396484,0.0022373867322966774,False,False,76.91814112500288
1310,1.6817570669402926e-09,1.0,,,False,False,77.40476404200308
1320,9.650877874634034e-10,1.0,,,False,False,77.9826862080954
1330,5.534624425429513e-10,1.0,,,False,False,78.47897654213011
1340,2.831860301810707e-10,1.0,,,False,False,79.06358116702177
1350,1.5733324365552193e-10,1.0,,,False,False,79.63247583294287
1360,9.633954745069673e-11,1.0,,,False,False,80.21552058309317
1370,5.603945432697266e-11,1.0,,,False,False,80.82115825009532
1380,4.7143105391667106e-11,1.0,,,False,False,81.32257229206152
1390,4.1024676711298724e-11,1.0,,,False,False,81.86312929191627
1400,4.695253907893715e-11,1.0,142.89151000976562,0.0021255173956818436,False,False,82.49416154203936
1410,5.7902981021040745e-11,1.0,,,False,False,83.07967804209329
1420,7.474136587415359e-11,1.0,,,False,False,83.71654383302666
1430,9.171233217308838e-11,1.0,,,False,False,84.31353445793502
1440,1.1382261799752769e-10,1.0,,,False,False,84.85071387491189
1450,1.4980106044504282e-10,1.0,,,False,False,85.4745939169079
1460,2.192620807139889e-10,1.0,,,False,False,86.13328579207882
1470,0.001266539329662919,0.9997389033942559,,,False,False,86.84176558302715
1480,0.00045911470078863204,1.0,,,False,False,87.4098628750071
1490,0.00014813145389780402,1.0,,,False,False,88.00307958293706
1500,7.424488285323605e-05,1.0,54.93766403198242,0.0021255173956818436,False,False,88.67225916706957
1510,3.99685486627277e-05,1.0,,,False,False,89.2433420419693
1520,2.0623241653083824e-05,1.0,,,False,False,89.78459858312272
1530,1.0968460628646426e-05,1.0,,,False,False,90.2893019579351
1540,6.0251181821513455e-06,1.0,,,False,False,91.04549858300015
1550,6.596761977561982e-06,1.0,,,False,False,91.75781270791776
1560,1.992316128962557e-06,1.0,,,False,False,92.36329825012945
1570,9.414699206899968e-07,1.0,,,False,False,92.91527929203585
1580,4.575209970880678e-07,1.0,,,False,False,93.53986233309843
1590,2.4393347075601923e-07,1.0,,,False,False,94.06144500011578
1600,1.2711979024970788e-07,1.0,64.10382080078125,0.0021255173956818436,False,False,94.80199370812625
1610,6.123489981746388e-08,1.0,,,False,False,95.3458445831202
1620,3.0953724916571446e-08,1.0,,,False,False,95.95838008308783
1630,1.5277054288276304e-08,1.0,,,False,False,96.4741433749441
1640,8.461421785455059e-09,1.0,,,False,False,97.16236650012434
1650,4.7436108374654395e-09,1.0,,,False,False,97.80567945796065
1660,2.4097233097819526e-09,1.0,,,False,False,98.30450845812447
1670,1.4214762700248684e-09,1.0,,,False,False,98.87340774992481
1680,7.650515776447264e-10,1.0,,,False,False,99.449968167115
1690,3.571582751771274e-10,1.0,,,False,False,100.05817391700111
1700,2.217611372312689e-10,1.0,98.15055847167969,0.0013424320393780065,False,False,100.76614291709848
1710,1.1764908491862514e-10,1.0,,,False,False,101.35695925005712
1720,7.329679918566256e-11,1.0,,,False,False,101.8346202080138
1730,5.1193140004901494e-11,1.0,,,False,False,102.40845154202543
1740,5.239217046315581e-11,1.0,,,False,False,103.10634433291852
1750,6.274003538919715e-11,1.0,,,False,False,103.75813974998891
1760,8.359077319219921e-11,1.0,,,False,False,104.3439816669561
1770,1.2002397686838862e-10,1.0,,,False,False,104.91268454212695
1780,1.6579475292655133e-10,1.0,,,False,False,105.64402116695419
1790,2.2896058660126783e-10,1.0,,,False,False,106.20264270808548
1800,3.195313735826488e-10,1.0,67.34120178222656,0.0015661707126076742,False,False,106.92647929210216
1810,5.774328237784232e-10,1.0,,,False,False,107.48262516711839
1820,9.614528062584782e-10,1.0,,,False,False,108.05841891700402
1830,2.9536513235228767e-09,1.0,,,False,False,108.6840268750675
1840,2.0824293400778515e-09,1.0,,,False,False,109.30412937491201
1850,1.2811456340244831e-09,1.0,,,False,False,109.87092454195954
1860,8.98538743410171e-10,1.0,,,False,False,110.49184087500907
1870,8.726479538978538e-10,1.0,,,False,False,111.10623191692866
1880,9.520834121090616e-10,1.0,,,False,False,111.66595325013623
1890,1.1358972651365207e-09,1.0,,,False,False,112.29299812507816
1900,1.258430137873745e-09,1.0,37.36065673828125,0.0007830853563038371,False,False,112.92132525006309
1910,1.3635373941056628e-09,1.0,,,False,False,113.52274791710079
1920,1.4303166429030512e-09,1.0,,,False,False,114.14591820794158
1930,1.4666069469981835e-09,1.0,,,False,False,114.75724070798606
1940,1.564853802094035e-09,1.0,,,False,False,115.30431949999183
1950,1.546447303546472e-09,1.0,,,False,False,115.82886920799501
1960,1.5943960596231932e-09,1.0,,,False,False,116.37313891691156
1970,1.6193638652239883e-09,1.0,,,False,False,116.91442241705954
1980,1.620321321560425e-09,1.0,,,False,False,117.46262016706169
1990,1.6529255741914994e-09,1.0,,,False,False,118.11141625000164
2000,1.6568134642014343e-09,1.0,29.617172241210938,0.0007830853563038371,False,False,118.95526612503454
2010,1.723825415744784e-09,1.0,,,False,False,119.76062575005926
2020,1.6605502528577176e-09,1.0,,,False,False,120.5463951670099
2030,1.6953914938611092e-09,1.0,,,False,False,121.33403929206543
2040,1.7355208381530929e-09,1.0,,,False,False,122.13050516694784
2050,1.7504289129277595e-09,1.0,,,False,False,122.89509562496096
2060,1.7025799659009522e-09,1.0,,,False,False,123.56483875005506
2070,1.732035737056492e-09,1.0,,,False,False,124.21820820798166
2080,1.8067232154805879e-09,1.0,,,False,False,124.87752379197627
2090,1.7822081588292349e-09,1.0,,,False,False,125.48638062505051
2100,1.7349529590759971e-09,1.0,27.72710418701172,0.000894954692918671,False,False,126.1092115000356
2110,1.7901256033070467e-09,1.0,,,False,False,126.61431962507777
2120,1.8572973159436401e-09,1.0,,,False,False,127.10569766699336
2130,1.8052641603816255e-09,1.0,,,False,False,127.62591212498955
2140,1.7752151970640284e-09,1.0,,,False,False,128.23103308305144
2150,1.8464331175138682e-09,1.0,,,False,False,128.89077058294788
2160,1.880747557692075e-09,1.0,,,False,False,129.6027823749464
2170,1.8138914814613827e-09,1.0,,,False,False,130.16470912494697
2180,1.8382175781539445e-09,1.0,,,False,False,130.71159833297133
2190,1.9077115442911463e-09,1.0,,,False,False,131.30727741704322
2200,1.8765382581165113e-09,1.0,26.82413101196289,0.000894954692918671,False,False,132.03607004205696
2210,1.8468331308696406e-09,1.0,,,False,False,132.68799637490883
2220,1.9111638938085207e-09,1.0,,,False,False,133.29981262492947
2230,1.9339232437687315e-09,1.0,,,False,False,133.82270733313635
2240,1.883982081452018e-09,1.0,,,False,False,134.47326408303343
2250,1.910994695819568e-09,1.0,,,False,False,135.09230379201472
2260,1.970846597032505e-09,1.0,,,False,False,135.69508937513456
2270,1.940298810509944e-09,1.0,,,False,False,136.29056324996054
2280,1.9177872623288295e-09,1.0,,,False,False,136.9223328330554
2290,1.993792464460853e-09,1.0,,,False,False,137.48553350009024
2300,1.9882282487060365e-09,1.0,26.300912857055664,0.0012305627027631727,False,False,138.0789058750961
2310,1.960726248029232e-09,1.0,,,False,False,138.63179316697642
2320,1.9943504625530295e-09,1.0,,,False,False,139.11747887497768
2330,2.026641743313462e-09,1.0,,,False,False,139.80159241706133
2340,1.99855465510268e-09,1.0,,,False,False,140.42691995808855
2350,2.0022934421604077e-09,1.0,,,False,False,141.0692919169087
2360,2.0712689341451096e-09,1.0,,,False,False,141.71156041696668
2370,2.046779634667928e-09,1.0,,,False,False,142.24611441697925
2380,2.0378008169785744e-09,1.0,,,False,False,142.93762491713278
2390,2.0875867701164452e-09,1.0,,,False,False,143.53159154206514
2400,2.088360373520004e-09,1.0,25.952009201049805,0.0012305627027631727,False,False,144.29240312497132
2410,2.0755728247223715e-09,1.0,,,False,False,144.8414152499754
2420,2.096185447442167e-09,1.0,,,False,False,145.4111727080308
2430,2.144081578947521e-09,1.0,,,False,False,145.9654449170921
2440,2.1114971993085874e-09,1.0,,,False,False,146.47881662496366
2450,2.12743844762997e-09,1.0,,,False,False,147.106640458107
2460,2.1790564908030774e-09,1.0,,,False,False,147.69336291705258
2470,2.1615877976444153e-09,1.0,,,False,False,148.32929529203102
2480,2.1574202424545774e-09,1.0,,,False,False,148.93863308313303
2490,2.181100855480622e-09,1.0,,,False,False,149.5236505831126
2500,2.2270205679575383e-09,1.0,25.674030303955078,0.0014543013759928405,False,False,150.18141245795414
2510,2.197192872088749e-09,1.0,,,False,False,150.7879423329141
2520,2.2089226003885187e-09,1.0,,,False,False,151.3019089580048
2530,2.2628932061508067e-09,1.0,,,False,False,151.84135783300735
2540,2.2455231007967313e-09,1.0,,,False,False,152.37809645803645
2550,2.2487065542975415e-09,1.0,,,False,False,152.92500666691922
2560,2.2864221627116876e-09,1.0,,,False,False,153.49156545801088
2570,2.3038140284370456e-09,1.0,,,False,False,154.1895232500974
2580,2.274911814481584e-09,1.0,,,False,False,154.81890287506394
2590,2.313577551760204e-09,1.0,,,False,False,155.3783802499529
2600,2.3484958422415048e-09,1.0,25.434730529785156,0.0012305627027631727,False,False,156.00223087496124
2610,2.3296358175883825e-09,1.0,,,False,False,156.7191668751184
2620,2.343528038295517e-09,1.0,,,False,False,157.34819575003348
2630,2.389385800327659e-09,1.0,,,False,False,157.92705420800485
2640,2.3832427142878032e-09,1.0,,,False,False,158.46677500009537
2650,2.3782567026842116e-09,1.0,,,False,False,159.0515865830239
2660,2.418370170786943e-09,1.0,,,False,False,159.59693666710518
2670,2.4451403124459148e-09,1.0,,,False,False,160.30348245799541
2680,2.4351831662272616e-09,1.0,,,False,False,160.89594608312473
2690,2.4406867638049334e-09,1.0,,,False,False,161.50511633302085
2700,2.4838024970108563e-09,1.0,25.22647476196289,0.0013424320393780065,False,False,162.19651537504978
2710,2.4820157040750246e-09,1.0,,,False,False,162.816073208116
2720,2.4922337527044647e-09,1.0,,,False,False,163.38963837502524
2730,2.5352753230123426e-09,1.0,,,False,False,163.99749387498014
2740,2.532326792703543e-09,1.0,,,False,False,164.674351667054
2750,2.5298665384809738e-09,1.0,,,False,False,165.3592207499314
2760,2.5772957101821703e-09,1.0,,,False,False,165.89800016698427
2770,2.5783910562182655e-09,1.0,,,False,False,166.45990454196
2780,2.5841371265045154e-09,1.0,,,False,False,167.02891037496738
2790,2.625349271312416e-09,1.0,,,False,False,167.66424616705626
2800,2.627967621293692e-09,1.0,25.02499008178711,0.001789909385837342,False,False,168.23342129192315
2810,2.6284614484950453e-09,1.0,,,False,False,168.78188062505797
2820,2.6771795891278316e-09,1.0,,,False,False,169.37436666712165
2830,2.6772917216533187e-09,1.0,,,False,False,169.98155925003812
2840,2.6810162978563312e-09,1.0,,,False,False,170.5715156251099
2850,2.7201350061289986e-09,1.0,,,False,False,171.12120304210111
2860,2.725637493483646e-09,1.0,,,False,False,171.63504700013436
2870,2.734282134042587e-09,1.0,,,False,False,172.12496499996632
2880,2.780893071374635e-09,1.0,,,False,False,172.63805562490597
2890,2.7770326038734083e-09,1.0,,,False,False,173.14909466705285
2900,2.7995090690069446e-09,1.0,24.832611083984375,0.0015661707126076742,False,False,173.73468462494202
2910,2.79552381243775e-09,1.0,,,False,False,174.26987800002098
2920,2.859108727548687e-09,1.0,,,False,False,174.88330016704276
2930,2.847881042100653e-09,1.0,,,False,False,175.58554004202597
2940,2.861345382854097e-09,1.0,,,False,False,176.1791634580586
2950,2.885217842418797e-09,1.0,,,False,False,176.88626779196784
2960,2.9324682682130288e-09,1.0,,,False,False,177.56347674992867
2970,2.920554464935776e-09,1.0,,,False,False,178.29019391699694
2980,2.9270079693333173e-09,1.0,,,False,False,178.96842416701838
2990,2.984767322189441e-09,1.0,,,False,False,179.52915037493221
3000,2.986791036718728e-09,1.0,24.651147842407227,0.0015661707126076742,False,False,180.1556741250679
3010,2.9897293529757007e-09,1.0,,,False,False,180.73788408306427
3020,3.03940117518664e-09,1.0,,,False,False,181.43012379202992
3030,3.035340645496376e-09,1.0,,,False,False,182.08118629199453
3040,3.0578022336413824e-09,1.0,,,False,False,182.69335566693917
3050,3.10239922640676e-09,1.0,,,False,False,183.44412970799021
3060,3.0976676779204126e-09,1.0,,,False,False,184.2254778749775
3070,3.1241167430806627e-09,1.0,,,False,False,184.92727562505752
3080,3.162088813013497e-09,1.0,,,False,False,185.48567820806056
3090,3.1567921610076155e-09,1.0,,,False,False,186.10284841712564
3100,3.1943132583478473e-09,1.0,24.483705520629883,0.001678040049222508,False,False,186.83179120812565
3110,3.2201983302115877e-09,1.0,,,False,False,187.58610354200937
3120,3.2183740117375237e-09,1.0,,,False,False,188.1980308329221
3130,3.265756332027081e-09,1.0,,,False,False,188.78560524992645
3140,3.2968812124778424e-09,1.0,,,False,False,189.35487033310346
3150,3.2934843741116993e-09,1.0,,,False,False,190.0432123329956
3160,3.3222369300034416e-09,1.0,,,False,False,190.65374845801853
3170,3.3644753649753056e-09,1.0,,,False,False,191.13702100003138
3180,3.370554502168943e-09,1.0,,,False,False,191.7635737080127
3190,3.3928295728458124e-09,1.0,,,False,False,192.43338570813648
3200,3.443197282848587e-09,1.0,24.318029403686523,0.001789909385837342,False,False,193.06094254204072
3210,3.432589990026713e-09,1.0,,,False,False,193.7070648749359
3220,3.4778013802139185e-09,1.0,,,False,False,194.3001198330894
3230,3.523204838984384e-09,1.0,,,False,False,194.80289966706187
3240,3.5313181268037397e-09,1.0,,,False,False,195.3376698330976
3250,3.5568707978939074e-09,1.0,,,False,False,195.89679287513718
3260,3.596036579622819e-09,1.0,,,False,False,196.42294725007378
3270,3.62257179808978e-09,1.0,,,False,False,197.1266258750111
3280,3.6640463996207018e-09,1.0,,,False,False,197.71197324991226
3290,3.7036052003003306e-09,1.0,,,False,False,198.27365616708994
3300,3.736015052879793e-09,1.0,24.1525821685791,0.0021255173956818436,False,False,199.04614891693927
3310,3.790900038325162e-09,1.0,,,False,False,199.6533524170518
3320,3.843660945079819e-09,1.0,,,False,False,200.30491662491113
3330,3.90701160313256e-09,1.0,,,False,False,200.98672516690567
3340,3.9853582656235176e-09,1.0,,,False,False,201.63372633303516
3350,4.068942072166237e-09,1.0,,,False,False,202.23789916699752
3360,4.14380796343039e-09,1.0,,,False,False,202.79707004199736
3370,4.187677760114639e-09,1.0,,,False,False,203.3537093331106
3380,4.185965796210667e-09,1.0,,,False,False,203.94963525002822
3390,4.178414059197166e-09,1.0,,,False,False,204.48650329210795
3400,4.1885370727356985e-09,1.0,23.948293685913086,0.002684864078756013,False,False,205.06532579194754
3410,4.237723061351062e-09,1.0,,,False,False,205.77840629196726
3420,4.300241940313754e-09,1.0,,,False,False,206.37711208313704
3430,4.3830965523739e-09,1.0,,,False,False,206.99491804209538
3440,4.468556635828236e-09,1.0,,,False,False,207.5739640421234
3450,4.570765987921277e-09,1.0,,,False,False,208.2412430420518
3460,4.6813979359683344e-09,1.0,,,False,False,208.91832250007428
3470,4.783076601455605e-09,1.0,,,False,False,209.50283408304676
3480,4.845279732990093e-09,1.0,,,False,False,210.05583829199895
3490,4.854514124019715e-09,1.0,,,False,False,210.61114333290607
3500,4.843002887611192e-09,1.0,23.755590438842773,0.002572994742141179,False,False,211.31460750009865
3510,4.841577361247573e-09,1.0,,,False,False,211.85057112504728
3520,4.8665538265879604e-09,1.0,,,False,False,212.45811066706665
3530,4.9010413505357064e-09,1.0,,,False,False,213.06594362505712
3540,4.935597264221769e-09,1.0,,,False,False,213.60991000011563
3550,4.964568756093968e-09,1.0,,,False,False,214.15042000007816
3560,4.996945968116506e-09,1.0,,,False,False,214.71005783299915
3570,5.035435179934211e-09,1.0,,,False,False,215.35039254208095
3580,5.078382159240391e-09,1.0,,,False,False,215.92969883303158
3590,5.12438136368587e-09,1.0,,,False,False,216.42989529203624
3600,5.167797301197652e-09,1.0,23.598251342773438,0.002908602751985681,False,False,217.09948929212987
3610,5.2155728624825315e-09,1.0,,,False,False,217.7628302499652
3620,5.26566257263994e-09,1.0,,,False,False,218.41858795797452
3630,5.318917306595949e-09,1.0,,,False,False,219.03783187502995
3640,5.371196820647128e-09,1.0,,,False,False,219.66762537509203
3650,5.428490545966724e-09,1.0,,,False,False,220.2670522921253
3660,5.484491527596447e-09,1.0,,,False,False,220.79048612504266
3670,5.548127735011121e-09,1.0,,,False,False,221.40132466703653
3680,5.610643061260134e-09,1.0,,,False,False,222.00540666701272
3690,5.678286285615286e-09,1.0,,,False,False,222.49519874993712
3700,5.7516404972091095e-09,1.0,23.37968635559082,0.002908602751985681,False,False,223.1084965420887
3710,5.828829863219198e-09,1.0,,,False,False,223.72026375005953
3720,5.914400968975997e-09,1.0,,,False,False,224.40201833308674
3730,6.008237907195735e-09,1.0,,,False,False,224.99067562492564
3740,6.113880957059337e-09,1.0,,,False,False,225.53891679202206
3750,6.238203731356862e-09,1.0,,,False,False,226.10801804205403
3760,6.386233319943813e-09,1.0,,,False,False,226.73081550002098
3770,6.567021149095353e-09,1.0,,,False,False,227.3708064169623
3780,6.790489504027164e-09,1.0,,,False,False,227.95907687512226
3790,7.061803142249801e-09,1.0,,,False,False,228.57992812502198
3800,7.3575661119207325e-09,1.0,23.056812286376953,0.002684864078756013,False,False,229.26865562493913
3810,7.644823440955406e-09,1.0,,,False,False,229.98633179208264
3820,7.892838382872469e-09,1.0,,,False,False,230.49237737501971
3830,8.050143662785558e-09,1.0,,,False,False,231.02979037491605
3840,8.092181147389965e-09,1.0,,,False,False,231.60827045794576
3850,8.093240744244667e-09,1.0,,,False,False,232.20803624996915
3860,8.143323348974718e-09,1.0,,,False,False,232.84154399996623
3870,8.262675876835601e-09,1.0,,,False,False,233.48740391712636
3880,8.418903796325594e-09,1.0,,,False,False,234.057108375011
3890,8.573825205360208e-09,1.0,,,False,False,234.69635391701013
3900,8.712500054741668e-09,1.0,22.891681671142578,0.0024611254055263453,False,False,235.45339154195972
3910,8.831484876736795e-09,1.0,,,False,False,236.1426547500305
3920,8.94070151247206e-09,1.0,,,False,False,236.72088654199615
3930,9.057921523947243e-09,1.0,,,False,False,237.25134929199703
3940,9.188509508817333e-09,1.0,,,False,False,237.8674677500967
3950,9.3286995905828e-09,1.0,,,False,False,238.4681557500735
3960,9.482878482458545e-09,1.0,,,False,False,239.06643037497997
3970,9.653009058752104e-09,1.0,,,False,False,239.60518608312123
3980,9.851216731249224e-09,1.0,,,False,False,240.20243700011633
3990,1.0083529566884408e-08,1.0,,,False,False,240.77150091691874
4000,1.0368786718117917e-08,1.0,22.557401657104492,0.002572994742141179,False,False,241.41758170793764
4010,1.0738284927924724e-08,1.0,,,False,False,241.99777233297937
4020,1.1261558796604731e-08,1.0,,,False,False,242.69091062503867
4030,1.2114703906718205e-08,1.0,,,False,False,243.33477287506685
4040,1.3665625964165429e-08,1.0,,,False,False,243.910312167136
4050,1.6362504240419184e-08,1.0,,,False,False,244.461972292047
4060,2.1258202309581975e-08,1.0,,,False,False,245.0613086670637
4070,3.0732000055877506e-08,1.0,,,False,False,245.5937093331013
4080,4.4166991841620984e-08,1.0,,,False,False,246.25925983302295
4090,6.465548096912244e-08,1.0,,,False,False,246.89882479212247
